wellbeing,engagement,stress,support,performance,belonging,programme_level
-1.4412551714656952,-1.6053212688004672,0.7909603432890239,-1.290472387424078,-0.32274880175198073,0.1001741812236745,Undergraduate
1.8467964773285759,0.8549118952858697,-1.4965035579440444,1.1949788538045856,1.8750086333000602,1.789614279744722,Postgraduate
-1.8758169946542114,-1.437249451443421,0.6431990674539183,0.3088448903489308,-1.116386084048525,0.47001806902651155,Undergraduate
0.6323727280816787,-0.5210177392116091,0.3380341342304479,1.8870391710921626,0.8858716062594638,1.1871472366066151,Postgraduate
0.06710907601153078,-0.06491412768686095,-0.5780121118624155,1.3432926001099978,-0.5154209016519591,1.4212616736064074,Postgraduate
0.6379655819147998,1.1644968385663095,-0.24277560484262495,-1.064294147698334,0.7349055829666546,-0.8673145574070251,Undergraduate
-0.020458419054503924,-0.5310874763006896,-1.900837116254158,-0.5799195742425306,-0.1831175302798174,1.2802703968789984,Postgraduate
-1.1637186129941683,-0.929647581101072,1.5341678120085167,-1.7111005549094762,0.5397035037769489,-1.3615093918938381,Undergraduate
1.033934857456028,0.13276818464248868,-0.5017321170651597,-0.8421809815976107,0.6964032369429027,0.3091301639270828,Postgraduate
0.41577749597613206,0.17800123211260535,-0.9864723841318729,-0.5030741763055909,0.40655978467396214,-0.7476731540700384,Undergraduate
-0.5935122209315621,-0.3484605816221128,1.0875719791757783,0.15198663770659762,0.5413483821638653,-1.8916785199468702,Postgraduate
-1.2678666440780586,0.03043211283568259,-0.4532466951185097,1.0152612187864152,0.3602218974126108,0.8027339670855994,Postgraduate
0.0672041279185382,-0.15116674235997862,0.4657772624637947,2.378182616604789,0.8384574955737729,0.06876443525214004,Postgraduate
-0.6579724273027338,-0.17523097299542148,1.5323538534993733,1.3147644203019608,-0.11654772156837266,0.091433601798588,Postgraduate
-1.9302804457110112,-1.355404570500977,2.3773815644483247,-1.4363996128881797,-0.8872168891622523,-0.3484000049703496,Undergraduate
0.5446015385151528,-0.2833226907614739,-0.4440688834000636,0.26180862063861904,0.746883249896511,-0.06535838449770914,Undergraduate
1.4249937091990434,1.4965219062332231,-0.7977858980001367,0.8595057169350608,0.9733602989563139,0.8438887293613913,Postgraduate
0.10396464222613691,-0.36177625698534543,0.5238175159518503,-0.19866026996518144,-0.49270516582536916,0.9898793820171048,Postgraduate
0.47292251255900086,0.27176523629822635,1.5805515593888075,0.9947462242584935,-0.039458125688384194,0.29529039364621895,Postgraduate
-0.09672494173885378,1.0258939998202454,0.32914041741711364,1.4990920433973725,1.004953129805568,0.3927389806390216,Undergraduate
0.9195782778694096,0.7095958632246855,-0.24022896416384004,-0.7405538454094309,1.0232488672713251,-0.4176199839006294,Postgraduate
0.12749230324399996,1.341284367199835,0.19326033387823538,0.9253337026149562,1.5768214810951822,0.09377224168018594,Postgraduate
-1.626714681874215,-1.607247349829866,-0.37499313212640273,-1.338719070382759,-0.3848257250346201,0.023298304008847692,Undergraduate
1.3967582263584648,0.5794263507282558,-1.6847709514897606,2.087752110366058,0.8773114452499018,1.4967866026683396,Undergraduate
-0.07011906905992997,-0.3810415177118437,-0.07418143981827463,1.716058198910867,-0.25679751980252347,1.719095042514143,Undergraduate
0.7280356313269308,1.54109461724748,-1.4220770613886502,0.43281932707306836,0.9426607477899703,-0.16464488161468527,Undergraduate
-0.05021127162475152,-0.42279971379838305,-1.174900087677643,-0.49422414915425145,0.5839787188087819,1.2208705273881066,Postgraduate
-1.4334524798105561,-0.32944453666732154,1.0805013322749244,-1.1422132283567443,-0.8567621284993845,-0.9896383588381407,Undergraduate
-2.2480465243180126,-1.4414900406059694,1.2971480011531604,0.380742303213659,-1.1460557263552253,0.24725610086325933,Undergraduate
0.3672107140339294,-0.5657891014369464,1.5181666076898221,-0.7972186093868143,-0.8352480563667237,0.4553625326456532,Undergraduate
-0.7357895486318874,0.4020701606491387,-0.17460066881798852,0.416691295496244,0.2387027645453767,1.4813186607539117,Undergraduate
0.7854102850453908,1.6551271104259868,-0.15700609972850899,1.6153117008127522,0.11677691155507386,1.9333024198216442,Undergraduate
1.1895465765516953,1.8332157528073059,-1.3197376329447876,1.714601952091667,1.4168648264390533,1.4840909635625963,Postgraduate
-0.002969508481514229,0.15745769491779465,1.085469971250081,0.5110877516728125,0.6306843636859331,2.076057001012233,Postgraduate
-1.1933944673420205,-0.4139387072535251,0.7422701675422708,-1.5954260202786916,-1.2292261071316681,-1.94273007508009,Postgraduate
1.2869687018059346,1.190899485572887,-0.5890347906070051,0.7705361431292823,1.550139226803352,0.7670558891682915,Postgraduate
-1.4366059623294232,-1.0482316397492857,0.807334062691454,1.1875311485971343,-0.26620362454255186,0.8908671112684381,Undergraduate
-0.9015160832657444,-1.2976946459092176,-0.9562910784051355,-2.150726267014758,-0.229903940073364,-0.1905920769006424,Postgraduate
0.3663265079469961,-1.376073854805834,0.555456902548531,0.044856583120498894,-0.947874391818381,-1.0149287559078939,Undergraduate
-0.04774364753735349,0.5195303009616006,0.8496653277289825,0.91342695594787,-2.333802439629103,-0.7646032994202301,Undergraduate
0.14873956661564505,0.5121856953287577,-1.3391364047502103,-1.3242222026576786,1.8783043285097132,-1.9264611399513014,Undergraduate
-0.6953039026391201,-0.7160698115477531,0.2965668950716713,-2.202178866021413,-0.825969600495002,-0.7117885461547836,Postgraduate
-1.8495247264681935,0.22162013237392175,0.5896086799043061,-1.4857988402346054,0.8520359624778853,0.3265139551514602,Postgraduate
1.9965777446446316,1.620690532922231,-0.627830836174504,1.1990836761650714,1.956121160113573,0.06880043844623374,Undergraduate
1.6873371228852208,0.9971884265993827,0.7095809731408559,1.8934799629864427,1.220119971818935,2.173293147107054,Postgraduate
0.7661132836057286,0.13705153646866564,-0.6904514066614753,0.3429629262711397,-1.688310811102469,-0.018750001980595926,Postgraduate
0.9473504007506404,1.2591186612042127,-0.29430519494349283,0.6453834619691375,1.0803198883720244,-0.24643135413102646,Postgraduate
2.0749261218590664,1.5277249013863419,-1.2286508074414109,-0.8507989748310665,2.0370443773574065,0.2514768028579416,Undergraduate
-0.1607954976988401,-0.5802558561299899,0.6684655725544719,0.5217569170902687,0.2963540050811969,-0.5110303215529783,Undergraduate
-1.2721648576256552,-1.0207335515829463,0.11401020293938413,0.19261564436831063,-0.42529840081296916,0.265337381599753,Undergraduate
-0.8771259999354034,-0.6317640486095072,1.361545764457711,-0.945353369165248,-1.321296701465215,0.22668313966932607,Postgraduate
-0.10998305090488264,0.33570808408889996,-1.250049436896355,1.2460974126016267,0.12242730877688002,0.40758651478422114,Postgraduate
0.11711855990283784,-1.0320878612523876,0.11669370073464871,0.899534029518793,-1.1028530974124455,0.11370868694881199,Postgraduate
0.607934387593872,0.16245048688092545,0.5822598981423242,1.2019219007120023,0.9623438812290736,0.412049124802345,Undergraduate
0.9440991939933154,1.105431458515358,-0.777208801372865,0.35977096988046064,1.2976382970883065,-0.4159471950150936,Undergraduate
-1.1522528564215102,-0.263643345918678,1.2930678231916444,-0.026184774778858222,-1.1955924303470558,-0.6700306819607058,Postgraduate
0.5469640898492746,0.4346119777744313,-0.4621305559841187,-0.376703885033015,0.18347499509506338,-0.7287122434493862,Undergraduate
-0.39909400394183037,0.7432285896932317,0.29245224347100246,0.6462653698108405,-0.024457808927302482,0.432012491743353,Postgraduate
0.17033543908646753,1.3176404504698296,1.3053110623837387,0.328634843969234,0.5780118251501851,0.2172129424502371,Postgraduate
0.14887054292914834,0.2604108557378389,0.15115638211555565,-1.1175117198999904,0.038775854472362925,-0.03290486201432652,Postgraduate
-0.5387682346986558,1.4682391382435567,-0.4824838051563141,-0.8316094877270017,0.36576482910745456,0.5228702130555325,Undergraduate
0.27790687184869095,-1.1283705259222483,-1.059341451935213,1.286231884328146,0.05539243824500553,0.36764707857178136,Undergraduate
-0.449596479854317,-0.9216866186047836,1.3877128572635224,-1.8217379391278326,-1.1332486455839161,-1.7378388405791916,Postgraduate
0.521365399051853,0.12454231160867923,-1.3896162600779467,1.4203242167019232,0.41638516567470485,-0.1904781969726136,Undergraduate
-0.5473276861077365,1.036921002416784,1.6908679353470173,1.1204735806985722,0.8319311616553617,1.4243883208443335,Undergraduate
0.9239142657647971,1.3107924030405764,-1.7319947038274242,1.0414772329739366,1.559003571546176,1.9518788352595842,Postgraduate
-0.6220542480092667,-0.9055622911243846,2.1950116468101997,-2.1294216321418693,-0.7868126180999429,-1.90378628912251,Undergraduate
-1.6138680764440265,-0.44122085257332616,0.5339332228803216,-0.1053008404491097,-0.34876438201894105,0.1970550993933885,Postgraduate
-1.7228691453181695,0.5246257118563221,0.8035124911339516,-0.1931631637647755,-1.6349340361041855,0.5561217111615777,Undergraduate
-0.13457850388252546,1.2437115846143165,-0.14691701695643827,1.299230775138714,1.0929028419469942,0.28821318665952433,Postgraduate
-1.7540001440925357,0.17697612822369135,0.024543812143322685,-3.876733408230322,0.02276403779320857,-1.4866744626242936,Postgraduate
-0.9383367445182753,-0.07554042817161499,0.7292456078028534,-0.3412741880364567,-0.4676926824831763,1.7138148617173636,Undergraduate
-0.4675720848415292,-0.1617156104788538,0.5017942489524457,-0.14741356127401045,-1.775773981100461,0.15297872258583262,Undergraduate
1.6597204496374358,1.358421740510124,-0.19510806985280804,0.832766392181117,1.9310366062774569,2.2331805211280944,Postgraduate
1.4448171135283174,1.5041673788239827,-0.953768933469161,-1.3173297918855043,2.066000967054246,-0.4428416133210381,Undergraduate
1.2680931732207918,1.2894655123797458,0.06765978026413544,0.7540384871330836,0.9360268132561549,1.36321632592755,Undergraduate
0.7122018447122513,-0.1886322511104177,-0.9533210064127517,0.8801034258224555,-0.6627015164389741,0.2610845980926809,Undergraduate
-0.8865629478158342,-0.42549682621410173,0.13219670919505372,-1.4694226083165811,0.023580270626036515,0.23294467567761934,Postgraduate
-1.4120465056192537,-1.6897000143557275,-0.11363740413927192,-0.3969999881798726,-1.2303843086545003,-1.9901662788310222,Undergraduate
-1.2176914926602682,-1.1547532040681951,1.6674204901182736,0.5670065756353133,-1.6125014927257326,0.7811634346671912,Postgraduate
0.17749553603124069,-0.06775147342646048,-0.328424145717343,-0.3740533343088865,-0.1509223240014807,1.1053660038826298,Undergraduate
2.618549315958273,1.9828030235859577,-1.485674568626967,1.133233789307511,0.18995261650431616,3.086210325129829,Postgraduate
1.2086062996071611,-0.07232488410105897,-0.7268071687483427,-0.23422084061029663,-0.8080738666580549,-0.3624385823637757,Postgraduate
-0.604990001261253,-0.07116780701118097,-1.3555505362018148,-1.1848061634649973,0.1716975143933313,-0.9659825531566223,Postgraduate
-0.7664899267561724,0.1480551955092828,0.34293523281210114,-0.45864087266764875,1.367775823878305,0.6525382252488732,Postgraduate
0.5648461415313994,0.7023658221248084,-0.14363367219056955,1.2304783881677852,-1.5450432577823003,-1.0283446265006329,Postgraduate
-0.09670109656805409,-1.8031031970684694,0.5319781709060933,-0.521110246885179,-0.7241434201792575,-0.5103019565596474,Postgraduate
0.8269353904552025,0.12484649578210344,-0.7204411865559853,1.5913944503957922,1.3647089998108108,-0.19843601764414798,Undergraduate
1.9258214763033181,1.7086391832045351,-1.299755567404626,1.0347229378657696,1.4428149832670798,2.323051828514351,Undergraduate
0.7749392033488525,0.1458726278403064,-0.24622784706814144,0.8588174412180218,1.7393940713423057,0.3589126356447391,Undergraduate
0.5522411530252685,0.15884091941472836,-1.2586027258114483,0.4599008653238884,0.6440039471366579,0.11859812132154476,Postgraduate
1.7213660243350306,1.3341998534680752,-1.028996701376331,-0.244071268634796,0.47208105843961606,-0.30827148613174726,Postgraduate
-0.36680925410448484,0.9344459225144439,0.9477115262323502,-2.3095302070793906,-1.0082242161108308,-1.095610970788859,Undergraduate
-0.14208370000147713,-0.24488765038513172,-1.5183193155370887,0.6148088109421587,0.07647441132013916,0.046548765197621356,Undergraduate
-0.07711615985527367,0.4004509345212675,0.158951402519372,-1.7918881053795528,-1.0771286700910137,-0.053631442375584704,Postgraduate
-1.957824173711105,0.1657116780863146,0.9133141052789031,-0.540546686705506,-0.3900719536367106,1.0484235856486668,Postgraduate
0.6468990838568901,-0.6378354085028006,0.20201810189828856,1.3205705526070344,0.8108206838434431,0.5426170080458146,Postgraduate
0.5222944622038546,-0.680364499059372,-0.26586235977281386,-1.129601957819339,-0.9524339313484707,-1.9700435107103558,Undergraduate
-0.4277686653709286,-1.7295081461409336,-0.18606510048368488,-1.2483290359693042,-0.9806498789946222,-0.046894645498398724,Postgraduate
-0.0954511492287892,-1.1638542096694997,-0.7327752162864846,1.0537797815547643,-0.34939865132841197,-0.37874460306257485,Undergraduate
-1.345056602786673,-0.6465280421831979,0.7486359745896343,-2.3098494463977906,-1.3634419134271882,-0.7931547553099256,Undergraduate
0.9642724405972273,0.9197820042994401,0.3354260435895298,0.4971962581258349,-1.2559896468314247,1.3489550154631358,Undergraduate
0.811533736870543,-0.15876133590721075,0.14203057884882608,1.5227417685356697,-0.20747778996049665,0.9017852618039994,Undergraduate
-0.18622171682224264,0.1985977949172068,-0.4197288898692369,-0.13556208768143346,-0.8735676274728753,-1.1789059472181362,Postgraduate
-0.6024839125201493,-1.0612272024679947,1.4530002406718028,0.26244489228300866,-2.1277730209270813,2.618369491020049,Undergraduate
-0.9112143529235609,-1.4452384768890814,0.7444167440303953,-0.049547831281364196,-0.43205599927767535,-0.4759955197997372,Undergraduate
-0.7179895265299725,-1.2091030810367072,-0.1943083313373355,0.04779068525025143,0.7798098537109344,0.4297229102927131,Postgraduate
0.8586871923228049,0.7457231159652431,0.05581316692664173,0.5408134218345532,0.5030122231679324,0.24964221084888266,Postgraduate
1.3190108611935862,1.1244561270798887,-2.1869373110701913,0.6556918910448545,1.1753214253016921,0.34286468595570657,Undergraduate
0.4384290655420538,0.06824095749676609,-0.33330499883137543,0.569677090625914,0.42864875875611774,-0.06481361862519491,Postgraduate
-0.4295451704802418,-2.056290562085265,-0.7008461550977816,1.2342578865500926,-0.37288416921730266,-0.7433432378589976,Postgraduate
0.6634500459502141,1.3917692318217725,0.7563065089386376,0.39390937394090253,-0.6205798824452499,1.0836230140073617,Undergraduate
0.44434613583482074,-0.45499429131043406,0.2809467961346608,-0.5738779193159282,-0.8389840220246539,-0.6374248342381896,Undergraduate
-0.6082002901314435,-0.8139917310642247,1.438759915364602,-0.5903689411567286,-0.8188034473300079,0.7855902619762589,Undergraduate
-0.3507469057603972,-0.4846924834843903,-0.8226723586541987,-0.6196499478198648,-0.5224578045882504,-0.1988479873942404,Undergraduate
0.4496985645561118,-1.100249285259524,0.021481547229890707,0.4192378988145501,-0.06023030362742138,0.6331594014435158,Postgraduate
-1.327039043082584,-0.20340992534100555,0.8345911881499052,-1.4922187466805665,0.18193440221365087,-2.276435489612658,Undergraduate
0.9872759855368103,0.9676499819174961,-1.0574271603408159,0.7683706502566884,0.6681982211793184,0.3257089870481845,Postgraduate
0.7140670167375168,0.4667933256581358,-1.096292482330002,-0.054402438892991845,-0.011007306053197663,-0.12735282533909373,Postgraduate
0.8999786305252262,0.9119320496902846,-0.8532219063369153,0.6767799057998951,0.7021753160327863,0.7300464627531481,Postgraduate
0.5224164740022568,0.35082330646001647,0.2617726213010255,1.3692123453803122,-0.18789633790804283,-0.2728802130685455,Postgraduate
-0.9743197931413955,-0.6320877696080925,0.7058417333671513,-0.515340532481077,-1.93361801707084,-0.6789540370107908,Postgraduate
-2.9921369695144633,-1.7595112779802478,1.8496375956810158,-2.360104330925478,-2.4082023914929533,-1.4494728193644435,Undergraduate
-2.048377504778123,-0.6826877323009273,-0.05428087654550584,-1.8985705978634186,-0.7557466046288229,-1.296838559267216,Postgraduate
-1.5358774489805145,-0.10208412002575085,2.3058148232823443,-0.5020891451028522,-1.3081020796976133,-1.534774535379618,Postgraduate
-0.8154958323178482,-1.2201140849411702,-0.07065298994850311,-1.7120695206216934,-1.3796666839159852,-0.4435749414675395,Postgraduate
1.3522500380940556,1.6232868725262142,-1.4478751524283,0.7760315644448001,0.5103679771950571,0.38307446421808145,Postgraduate
1.309071346466878,1.465122208941568,0.5997989712853501,-0.10531297139335383,1.440040615721656,0.6893319155248359,Postgraduate
0.9865033669694455,1.7771044211916753,-1.5787767245014832,-0.46431367984184413,0.5761870799151417,0.8590215520284152,Postgraduate
0.16233739535142053,-0.5571453305775893,-0.5458145163626366,-0.43190730183389264,1.4865348831672645,-0.9439931593424365,Postgraduate
0.4758894313503622,0.6375849442514424,0.13420780021695564,-0.8067462198674176,0.3064620416550944,0.3892470933230244,Postgraduate
-0.39850772061494677,0.009337564259443876,0.888982736368761,0.8673626121323861,0.32387384297908745,-0.642782320552562,Postgraduate
1.584734534171061,2.3806655573041136,-1.0230472475748265,1.436110307811235,0.5392370842652672,1.530397383851538,Undergraduate
0.8230451560605103,1.7678005033045476,-0.09571826281481788,-0.4197242264884391,0.08605042926298945,0.8894760048618663,Undergraduate
